Date,Open,High,Low,Close,Volume
28/02/2006,49.78250122,57.21749878,49.32749939,56.90750122,2801275348
31/03/2006,45.95500183,48.99000168,45.85499954,47.57249832,1575375524
28/04/2006,46.99779892,48.54999924,45.18249893,46.27750015,2110497460
31/05/2006,41.6026001,47.59249878,41.31750107,46.71749878,2483904824
30/06/2006,41.97000122,44.73410034,40.15750122,41.31499863,2665440588
31/07/2006,44.63499832,45.875,41.23500061,41.94499969,2854909788
31/08/2006,41.79119873,45.15380096,37.56000137,44.52999878,3711577892
29/09/2006,42.54000092,45.02500153,41.17499924,41.85749817,2638717760
31/10/2006,42.48749924,44.29999924,41.61500168,42.30749893,2124736232
30/11/2006,42.46749878,44.06000137,41.31999969,42.96250153,2402653484
29/12/2006,38.56499863,42.41249847,38.11500168,42.25999832,2017164472
31/01/2007,41.20000076,41.23500061,37.29000092,38.52999878,2721768368
28/02/2007,37.27500153,41.13000107,37.10250092,41,2644275652
30/03/2007,36.22000122,38.49750137,35.60250092,37.18249893,1688047324
30/04/2007,38.29249954,38.99499893,35.54999924,36.00500107,2736712144
31/05/2007,36.27500153,39.16249847,36.06750107,38.18999863,2616091604
29/06/2007,35.92750168,36.36500168,35.01499939,35.91249847,1493216360
31/07/2007,34.47249985,36.125,34.26250076,35.91500092,2248364856
31/08/2007,31.75749969,34.36999893,31.75250053,34.24750137,2299874188
28/09/2007,28.95000076,30.61000061,28.69000053,30.33749962,2253324640
31/10/2007,27.59119987,29.50419998,27.0625,28.95499992,2435086580
30/11/2007,28.36499977,28.44249916,26.02000046,27.62999916,2886219868
31/12/2007,28.17749977,29.67250061,28.06999969,28.38500023,2747656896
31/01/2008,26.53499985,29.04500008,25.63249969,28.26250076,3880386952
29/02/2008,26.10250092,27.55750084,26,26.52499962,2520514268
31/03/2008,23.87249947,26.13750076,23.59250069,26.05249977,2743118452
30/04/2008,24.75499916,25.47249985,22.875,23.89999962,3122520940
30/05/2008,23.49119949,25.18250084,22.36750031,24.96500015,3604579072
30/06/2008,27.19499969,28.09749985,23.12750053,23.43499947,3489534492
31/07/2008,24.41250038,27.60499954,24.35499954,27.24749947,2984545864
29/08/2008,24.11750031,24.72249985,23.14749908,24.17250061,3243450188
30/09/2008,25.65250015,26.46249962,23.09749985,24.33499908,5087392348
31/10/2008,29.6875,29.96500015,26.20499992,26.31500053,3690505036
28/11/2008,29.96750069,30.95499992,27.75,29.57500076,3002562292
31/12/2008,27.26749992,30.30500031,26.82749939,29.875,4454815316
30/01/2009,27.53750038,29.22249985,26.84000015,27.57500076,4826189332
27/02/2009,30.375,30.64249992,23,28.19000053,6429149068
31/03/2009,31.72500038,33.24250031,29.80500031,30.32500076,4233122788
30/04/2009,32.79999924,32.84749985,31.12000084,31.35630035,3514427364
29/05/2009,31.52499962,33.24250031,30.84000015,32.56999969,3816608504
30/06/2009,31.20499992,33.63499832,30.77499962,31.28750038,3984542044
31/07/2009,32.3125,32.56999969,30.40749931,31.10750008,4554567640
31/08/2009,29.51250076,33.40000153,29.02000046,32.11500168,4546141972
30/09/2009,27.84749985,30,26.15749931,29.29000092,5221054452
30/10/2009,29.70249939,29.8125,26.56500053,27.59499931,4295103448
30/11/2009,27.05500031,29.9375,26.93000031,29.73250008,3281886916
31/12/2009,25.14749908,27.01000023,23.79500008,27,5441120488
29/01/2010,25.76499939,25.93499947,24.03499985,25.1875,6111750596
26/02/2010,23.72500038,25.72500038,23.31999969,25.625,3748317848
31/03/2010,23.37999916,24.86000061,23.14249992,23.89999962,4141637728
30/04/2010,22.64139938,23.76250076,22.23209953,23.23250008,4828932820
28/05/2010,21.14279938,23.0060997,20.72599983,22.60709953,5736502576
30/06/2010,19.20569992,21.40819931,18.26180077,21.07460022,6436327604
30/07/2010,18.6935997,19.60709953,18.67180061,19.16930008,5007400860
31/08/2010,17.95030022,19.68530083,17.83209991,18.79430008,5894219240
30/09/2010,19.84569931,20.00709915,17.62680054,17.87849998,8814802780
29/10/2010,19.92860031,20.54050064,19.24279976,20.03639984,7058251200
30/11/2010,18.71500015,19.94029999,18.29929924,19.85960007,5225952704
31/12/2010,17.08749962,19.25889969,17.08139992,18.66790009,7837739644
31/01/2011,17.61070061,18.13999939,15.97210026,17.02680016,8635946508
28/02/2011,16.27689934,18.3477993,16.18779945,17.40060043,8059459940
31/03/2011,14.3817997,16.33359909,14.32929993,16.16180038,6540605988
29/04/2011,16.09749985,16.22960091,13.88819981,14.16180038,7021304472
31/05/2011,15.87360001,16.63389969,14.96070004,16.06200027,9450569296
30/06/2011,15.78209972,15.90180016,13.75360012,15.81359959,10965035452
29/07/2011,15.64280033,16.78389931,14.96430016,15.80930042,9177539532
31/08/2011,16.39679909,17.3192997,15.63070011,15.76430035,9344347852
30/09/2011,19.77930069,19.82139969,15.53569984,16.26749992,13123656000
31/10/2011,21.20179939,21.23530006,17.90110016,19.00620079,12135874744
30/11/2011,21.36499977,21.53569984,18.0625,20.90279961,12930640744
30/12/2011,23.96999931,24.16959953,20.98929977,21.26140022,12143090484
31/01/2012,23.77709961,25.18099976,23.42860031,23.82509995,9199248688
29/02/2012,21.9965992,24.31679916,21.4375,23.75860023,8277088344
30/03/2012,20.88319969,22.13820076,20.35709953,21.81279945,8910343792
30/04/2012,20.32710075,21.07139969,19.58930016,20.85709953,7857683064
31/05/2012,20.88929939,21.31279945,18.64929962,20.63319969,11106846380
29/06/2012,21.4939003,23,19.82139969,20.85639954,15594382272
31/07/2012,19.57749939,22.19459915,18.43639946,21.41250038,15584489900
31/08/2012,16.37179947,19.55750084,16.21360016,19.37280083,11370753772
28/09/2012,14.62139988,16.36569977,14.60709953,16.30279922,6861301776
31/10/2012,13.66209984,14.61030006,13.48859978,14.46430016,6309377228
30/11/2012,14.19320011,14.57139969,12.97570038,13.64999962,8967041888
31/12/2012,13.58460045,15.23929977,12.65139961,14.45639992,13142440864
31/01/2013,13.77929974,15.10210037,13.08860016,13.61859989,11979381400
28/02/2013,14.20639992,14.26780033,12.60779953,13.7439003,16142748636
28/03/2013,11.99820042,14.44639969,11.93570042,13.94569969,10654569884
30/04/2013,12.45960045,12.57610035,11.08930016,11.98820019,9266498332
31/05/2013,12.49069977,12.56529999,11.76500034,12.42249966,6912055108
28/06/2013,12.53960037,12.68319988,11.43430042,12.50459957,9254771288
31/07/2013,12.6953001,12.91679955,11.65209961,12.4467001,11302988620
30/08/2013,12.18929958,13.03209972,12.06140041,12.61460018,9295903736
30/09/2013,11.63000011,12.44999981,11.60130024,12.11859989,10843077588
31/10/2013,11.25959969,11.66639996,11.24610043,11.52000046,6976164916
29/11/2013,10.79360008,11.47500038,10.63430023,11.11250019,9510202968
31/12/2013,10.21949959,11.39280033,9.920350075,10.7493,12246209248
31/01/2014,8.838210106,10.52610016,8.79570961,10.13389969,11852999452
28/02/2014,9.301420212,9.438559532,8.41285038,8.68212986,9589913704
31/03/2014,9.082130432,9.499629974,8.55712986,9.187490463,15671095580
30/04/2014,9.274629593,9.964630127,8.649990082,8.98320961,16653455784
30/05/2014,9.422849655,9.567130089,7.11605978,9.174280167,18084148292
30/06/2014,8.481780052,9.730699539,8.312490463,9.324629784,12367299532
31/07/2014,7.348209858,8.481419563,7.337490082,8.392849922,12155825332
29/08/2014,6.870349884,7.327489853,6.816060066,7.307849884,10777297440
30/09/2014,7.622489929,7.699639797,6.794640064,6.859389782,15169788620
31/10/2014,7.222849846,7.641059875,6.7385602,7.526140213,11395023612
28/11/2014,6.778560162,7.42855978,6.627490044,7.139639854,8457031912
31/12/2014,6.619639874,7.453919888,6.453559875,6.732140064,12956939660
30/01/2015,5.999639988,6.746419907,5.861070156,6.619639874,9991118760
27/02/2015,5.900350094,6.160349846,5.693570137,6.007490158,8166634280
31/03/2015,5.124989986,5.892849922,4.800710201,5.835350037,10943612120
30/04/2015,4.873919964,5.228569984,4.745709896,5.086780071,12676510616
29/05/2015,4.492849827,4.853569984,4.263569832,4.850349903,9459468340
30/06/2015,3.717499971,4.542850018,3.710350037,4.493919849,11823872340
31/07/2015,3.147140026,3.927850008,2.940350056,3.75428009,15431423952
31/08/2015,3.182140112,3.678570032,3.089639902,3.189640045,13868751260
30/09/2015,3.067140102,3.470350027,2.792850018,3.218930006,18233172636
30/10/2015,3.260710001,3.700000048,3.019639969,3.048209906,20285232968
30/11/2015,3.783210039,3.992500067,2.826430082,3.309639931,23633596728
31/12/2015,3.997139931,4.157139778,3.035710096,3.842499971,41449767324
29/01/2016,6.157139778,6.196420193,3.592499971,4.059279919,24074977836
29/02/2016,5.710710049,6.44464016,5.461070061,6.054639816,13088530672
31/03/2016,5.86534977,6.461060047,5.233210087,5.676780224,19752416908
29/04/2016,6.735710144,6.783919811,5.862490177,5.979990005,19484922632
31/05/2016,6.248569965,6.865709782,6.142849922,6.74105978,18591136760
30/06/2016,5.224989891,6.428569794,5.128920078,6.212490082,22792929992
29/07/2016,4.444280148,5.20498991,4.214280128,5.124989986,22934617356
31/08/2016,4.865709782,4.878210068,4.122849941,4.465000153,24867391444
30/09/2016,7.116779804,7.152140141,4.505000114,4.834280014,35180603948
31/10/2016,6.494989872,7.248559952,6.321070194,7.074279785,17256268624
30/11/2016,6.735710144,6.881420135,5.379640102,6.50785017,26200564768
30/12/2016,5.522490025,6.789989948,5.461780071,6.783919811,23280031404
31/01/2017,4.997849941,5.535709858,4.642849922,5.481070042,20931837164
28/02/2017,4.772850037,4.987500191,3.986419916,4.945710182,24369230592
31/03/2017,4.323209763,5.318570137,4.260709763,4.705709934,24178377860
28/04/2017,4.324999809,4.557499886,4.121419907,4.358570099,23315191480
31/05/2017,3.5567801,4.363210201,3.519639969,4.328249931,17392004224
30/06/2017,3.36213994,3.660710096,3.200000048,3.564280033,13518345428
31/07/2017,3.001070023,3.458209991,2.991070032,3.318209887,15936287080
31/08/2017,3.079639912,3.243210077,2.959280014,3.021780014,13750316692
29/09/2017,3.081779957,3.492850065,2.924999952,3.061779976,27284611676
31/10/2017,3.278569937,3.297499895,2.741780043,3.029999971,16939906704
30/11/2017,2.896430016,3.327100039,2.778209925,3.273570061,13847853852
29/12/2017,2.682140112,2.950000048,2.59284997,2.895709991,14409363920
31/01/2018,2.445709944,2.777849913,2.422139883,2.749279976,17737791232
28/02/2018,2.400710106,2.5,2.234999895,2.423209906,17901736860
29/03/2018,2.054280043,2.45107007,1.791429996,2.427139997,17498101012
30/04/2018,2.137500048,2.25357008,1.978929996,2.045360088,17961555556
31/05/2018,2.527499914,2.635710001,2.096070051,2.134639978,15621071564
29/06/2018,2.273930073,2.573210001,2.180350065,2.513930082,20131178396
31/07/2018,2.458570004,2.499639988,2.059639931,2.24000001,23203178320
31/08/2018,2.676779985,2.73071003,2.24642992,2.446069956,18770681272
28/09/2018,2.585000038,3.085710049,2.531069994,2.696779966,21902038004
31/10/2018,2.462500095,2.694999933,2.457499981,2.567500114,13067024516
30/11/2018,2.044280052,2.538209915,2.031069994,2.422139883,13472118212
31/12/2018,1.934280038,2.070709944,1.709640026,2.0567801,18693497172
31/01/2019,1.678570032,1.948570013,1.646070004,1.91463995,12356109948
28/02/2019,1.520359993,1.726070046,1.500710011,1.674640059,9459703204
29/03/2019,1.31535995,1.585000038,1.29606998,1.523210049,10230352300
30/04/2019,1.424640059,1.455710053,1.268569946,1.314640045,11431378840
31/05/2019,1.29321003,1.462139964,1.182500005,1.419970036,12923517096
28/06/2019,1.503209949,1.587499976,1.214280009,1.287860036,19471005372
31/07/2019,1.606780052,1.611070037,1.386780024,1.488209963,14730907380
30/08/2019,1.375360012,1.622859955,1.367499948,1.60213995,21490934920
30/09/2019,1.156780005,1.390890002,1.11785996,1.373209953,25872570136
31/10/2019,1.210530043,1.213389993,1.100000024,1.149999976,16018118536
29/11/2019,0.9375,1.242319942,0.929279983,1.197319984,17455987920
31/12/2019,0.698570013,0.949999988,0.672320008,0.935711026,16151206288
31/01/2020,0.612500012,0.701250017,0.610539019,0.69196099,7690007136
28/02/2020,0.55786097,0.628211021,0.530360997,0.615889013,8014667416
31/03/2020,0.572861016,0.600539029,0.513211012,0.577499986,9719442152
30/04/2020,0.496250004,0.610539019,0.493039012,0.581070006,8275369256
29/05/2020,0.46428901,0.513930023,0.455361009,0.501070023,5313017304
30/06/2020,0.480361015,0.528210998,0.455179989,0.460361004,8943036704
31/07/2020,0.430180013,0.502499998,0.421429992,0.482861012,11637937416
31/08/2020,0.401069999,0.430361003,0.387499988,0.427139014,4926396328
30/09/2020,0.384820014,0.443569988,0.378210992,0.402860999,7935010664
30/10/2020,0.375710994,0.391070008,0.34375,0.38161099,5471483528
30/11/2020,0.407680005,0.416070014,0.354461014,0.373389006,4982614112
31/12/2020,0.369819999,0.446619987,0.360538989,0.408749998,7053258240
29/01/2021,0.404639006,0.416429996,0.359800011,0.370000005,5359346720
26/02/2021,0.375,0.408039004,0.346789002,0.403750002,4314142448
31/03/2021,0.336961001,0.385179996,0.330538988,0.376430005,5232659488
30/04/2021,0.323211014,0.351610988,0.29696101,0.340360999,6134349312
28/05/2021,0.25446099,0.33928901,0.25,0.320538998,10830128624
30/06/2021,0.25356999,0.266961008,0.227138996,0.253930002,7801888864
30/07/2021,0.268038988,0.270711005,0.250710994,0.252499998,3989807416
31/08/2021,0.257319987,0.273211002,0.251069993,0.268038988,4132151576
30/09/2021,0.25643,0.27463901,0.242138997,0.25643,6067748064
29/10/2021,0.283930004,0.287499994,0.246069998,0.255888999,4544833216
30/11/2021,0.284639001,0.310360998,0.268038988,0.27678901,4528224736
31/12/2021,0.260711014,0.293570012,0.238570005,0.286960989,6625561544
31/01/2022,0.258749992,0.27125001,0.250889003,0.258929998,5300269408
28/02/2022,0.269820005,0.290179998,0.249460995,0.263388991,5166212352
31/03/2022,0.316249996,0.335539013,0.246429995,0.272500008,8136382016
29/04/2022,0.417679995,0.418749988,0.285360992,0.316430002,8726734464
31/05/2022,0.433750004,0.463930011,0.395361006,0.416070014,5979707832
30/06/2022,0.417499989,0.467319995,0.41071099,0.433389008,6434433824
29/07/2022,0.39161101,0.451788992,0.38963899,0.422679991,5301944760
31/08/2022,0.434639007,0.463930011,0.373930007,0.387499988,7837918592
30/09/2022,0.393750012,0.441610992,0.361770004,0.441430002,8521623208
31/10/2022,0.376069993,0.429111004,0.358749986,0.391070008,4630638544
30/11/2022,0.315180004,0.384820014,0.30803901,0.380360991,5370231160
30/12/2022,0.276611,0.346789002,0.264820009,0.313569993,7566794088
31/01/2023,0.330361009,0.340710998,0.262138993,0.276960999,5529814752
28/02/2023,0.339460999,0.355361015,0.308569998,0.331250012,5131362992
31/03/2023,0.422138989,0.450361013,0.318789005,0.335539013,8661001720
28/04/2023,0.35946101,0.448211014,0.345539004,0.415179998,7687592024
31/05/2023,0.453750014,0.476788998,0.344639003,0.356249988,7472898776
30/06/2023,0.394461006,0.48428899,0.334820002,0.455179989,11185719384
31/07/2023,0.318080008,0.424111009,0.306919992,0.394111007,10801418880
31/08/2023,0.369419992,0.391739011,0.321429998,0.325888991,7065526496
29/09/2023,0.265619993,0.40178901,0.25781101,0.386161,13710196360
31/10/2023,0.303570002,0.3125,0.243300006,0.265619993,8859857776
30/11/2023,0.34709999,0.41071099,0.287950009,0.294638991,8488538352
29/12/2023,0.47656101,0.477679998,0.3125,0.349330008,21906398024
31/01/2024,1.094859958,1.145089984,0.453119993,0.459820002,14522264400
29/02/2024,0.89843899,1.098209977,0.790180027,1.088170052,5636091384
28/03/2024,0.930800021,1.082589984,0.837050021,0.907369971,5746781208
30/04/2024,0.729910016,1.029019952,0.717630029,0.935270011,8105228880
31/05/2024,1.114949942,1.127230048,0.729910016,0.75,9807870912
28/06/2024,1.209820032,1.245530009,0.936380029,1.10769999,8662860192
31/07/2024,1.058590055,1.342630029,1.017860055,1.212610006,8699226368
30/08/2024,0.928569973,1.070870042,0.866069973,1.023440003,7319788560
12/09/2024,0.936380029,1.084820032,0.772319973,0.926339984,12554696224
